ID,类别,等级,战斗,名称,描述,条件,影响列表,条件列表,建筑条件,势力条件,自动习得机率,习得对话,习得传令官对话,全地图数目上限,势力数目上限,继承机率,将军,勇将,军师,识者,智将,君主,全能,平凡文,平凡武,庸才,相关能力
302,1,4,true,騎神,•单挑胜利几率提高20%•骑兵有效（本条以下）•暴击致敌混乱几率增加20%•仅对主将有效（本条以下）•暴击几率增加20%•被暴击几率减少20%•避免被围攻几率增加50%•围攻致乱率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,903 292 553 281 403 408 704 711 ,900 901 902,,,0,,,9999,9999,9,0,0,0,0,0,0,0,0,0,0,0
303,1,5,true,水神,•水军有效（本条以下）•伤兵每天自动恢复1个基本单位•仅对主将有效（本条以下）•暴击几率增加20%•被暴击几率减少20%•避免被围攻几率增加40%•围攻致乱率增加10%•可施行“龙漩”战法,•无法习得•无法出生自带•无法出现于生成武将中,293 612 281 403 408 703 711 8545 ,900 901 902,,,0,,,9999,9999,7,0,0,0,0,0,0,0,0,0,0,0
304,1,3,true,器神,•器械有效（本条以下）•被火攻不会造成额外伤害•仅对主将有效（本条以下）•暴击几率增加20%•被暴击几率减少20%•避免被围攻几率增加30%,•无法习得•无法出生自带•无法出现于生成武将中,294 606 281 403 408 702 ,900 901 902,,,0,,,9999,9999,12,0,0,0,0,0,0,0,0,0,0,0
320,1,3,true,步將,•单挑胜利几率提高5%•步戟有效（本条以下）•仅对主将有效（本条以下）•暴击几率增加10%•被暴击几率减少10%•部队防御力提高10%•避免被围攻几率增加20%,•无法习得•无法出生自带•无法出现于生成武将中,900 290 281 401 406 421 701 ,900 901 902,,,0,,,9999,9999,12,0,0,0,0,0,0,0,0,0,0,0
321,1,2,true,弩將,•弓弩有效（本条以下）•不会误伤友军部队•仅对主将有效（本条以下）•暴击几率增加10%•被暴击几率减少10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,291 610 281 401 406 700 ,900 901 902,,,0,,,9999,9999,18,0,0,0,0,0,0,0,0,0,0,0
322,1,3,true,騎將,•单挑胜利几率提高10%•骑兵有效（本条以下）•暴击致敌混乱几率增加10%•仅对主将有效（本条以下）•暴击几率增加10%•被暴击几率减少10%•避免被围攻几率增加30%,•无法习得•无法出生自带•无法出现于生成武将中,901 292 551 281 401 406 702 ,900 901 902,,,0,,,9999,9999,12,0,0,0,0,0,0,0,0,0,0,0
323,1,2,true,水將,•水军有效（本条以下）•仅对主将有效（本条以下）•暴击几率增加15%•被暴击几率减少15%•避免被围攻几率增加20%,•无法习得•无法出生自带•无法出现于生成武将中,293 281 402 407 701 ,900 901 902,,,0,,,9999,9999,18,0,0,0,0,0,0,0,0,0,0,0
324,1,2,true,器將,•器械有效（本条以下）•被火攻不会造成额外伤害•仅对主将有效（本条以下）•暴击几率增加10%•被暴击几率减少10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,294 606 281 401 406 700 ,900 901 902,,,0,,,9999,9999,18,0,0,0,0,0,0,0,0,0,0,0
340,1,2,true,身經百戰,•仅对主将有效（本条以下）•暴击几率增加5%•被暴击几率减少5%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 400 405 700 ,900 901 902,,,0,,,9999,9999,18,0,0,0,0,0,0,0,0,0,0,0
341,1,3,true,百折不撓,•仅对主将有效（本条以下）•暴击几率增加5%•被暴击几率减少5%•部队防御力提高10%•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,281 400 405 421 700 ,900 901 902,,,0,,,9999,9999,12,0,0,0,0,0,0,0,0,0,0,0
342,1,3,true,百勝不驕,•仅对主将有效（本条以下）•暴击几率增加5%•被暴击几率减少5%•部队攻击力提高10%•避免被围攻几率增加20%,•无法习得•无法出生自带•无法出现于生成武将中,281 400 405 411 701 ,900 901 902,,,0,,,9999,9999,12,0,0,0,0,0,0,0,0,0,0,0
343,1,6,true,常勝將軍,•单挑胜利几率提高15%•仅对主将有效（本条以下）•暴击几率增加15%•被暴击几率减少15%•部队攻击力提高10%•部队防御力提高10%•避免被围攻几率增加40%•击破部队时增加捕获机率10%,•无法习得•无法出生自带•无法出现于生成武将中,902 281 402 407 411 421 703 6100 ,900 901 902,,,0,,,9999,9999,6,0,0,0,0,0,0,0,0,0,0,0
344,1,4,true,勞苦功高,•仅对主将有效（本条以下）•暴击几率增加5%•被暴击几率减少5%•部队攻击力提高10%•部队防御力提高10%•避免被围攻几率增加30%,•无法习得•无法出生自带•无法出现于生成武将中,281 400 405 411 421 702 ,900 901 902,,,0,,,9999,9999,9,0,0,0,0,0,0,0,0,0,0,0
345,1,4,true,鋒芒畢露,•单挑胜利几率提高10%•仅对主将有效（本条以下）•暴击几率增加10%•被暴击几率减少10%•避免被围攻几率增加30%,•无法习得•无法出生自带•无法出现于生成武将中,901 281 401 406 702 ,900 901 902,,,0,,,9999,9999,9,0,0,0,0,0,0,0,0,0,0,0
346,1,5,true,誰與爭鋒,•单挑胜利几率提高15%•仅对主将有效（本条以下）•暴击几率增加15%•被暴击几率减少15%•部队攻击力提高10%•避免被围攻几率增加40%•击破部队时增加捕获机率10%,•无法习得•无法出生自带•无法出现于生成武将中,902 281 402 407 411 703 6100 ,900 901 902,,,0,,,9999,9999,7,0,0,0,0,0,0,0,0,0,0,0
347,1,6,true,天下無敵,•单挑胜利几率提高20%•仅对主将有效（本条以下）•暴击几率增加20%•被暴击几率减少20%•部队攻击力提高10%•部队防御力提高10%•避免被围攻几率增加50%•击破部队时增加捕获机率20%,•无法习得•无法出生自带•无法出现于生成武将中,903 281 403 408 411 421 704 6101 ,900 901 902,,,0,,,9999,9999,6,0,0,0,0,0,0,0,0,0,0,0
360,1,4,true,蠱惑,•对智谋较低的部队“攻心”必成功•围攻致乱率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,580 711 ,900 901 902,,,0,,,9999,9999,9,0,0,0,0,0,0,0,0,0,0,0
361,1,4,true,機智,•对智谋较低的部队“扰乱”必成功•围攻致乱率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,581 711 ,900 901 902,,,0,,,9999,9999,9,0,0,0,0,0,0,0,0,0,0,0
362,1,4,true,待伏,•伏击成功时必造成敌方混乱•围攻致乱率增加30%,•无法习得•无法出生自带•无法出现于生成武将中,582 714 ,900 901 902,,,0,,,9999,9999,9,0,0,0,0,0,0,0,0,0,0,0
363,1,3,true,探查,•“侦查”得到的情报等级为高级,•无法习得•无法出生自带•无法出现于生成武将中,583 ,900 901 902,,,0,,,9999,9999,12,0,0,0,0,0,0,0,0,0,0,0
364,1,3,true,火計,•对智谋较低的部队“火攻”必成功•围攻致乱率增加5%,•无法习得•无法出生自带•无法出现于生成武将中,584 710 ,900 901 902,,,0,,,9999,9999,12,0,0,0,0,0,0,0,0,0,0,0
380,1,3,true,凝聚人心,•被“攻心”时无效•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,590 700 ,900 901 902,,,0,,,9999,9999,12,0,0,0,0,0,0,0,0,0,0,0
381,1,3,true,軍紀嚴明,•被“扰乱”时无效•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,591 700 ,900 901 902,,,0,,,9999,9999,12,0,0,0,0,0,0,0,0,0,0,0
382,1,2,true,處變不驚,•被伏击时不会混乱•避免被围攻几率增加20%,•无法习得•无法出生自带•无法出现于生成武将中,592 701 ,900 901 902,,,0,,,9999,9999,18,0,0,0,0,0,0,0,0,0,0,0
384,1,2,true,抵抗火攻,•被火攻不会造成额外伤害•避免被围攻几率增加10%,•无法习得•无法出生自带•无法出现于生成武将中,606 700 ,900 901 902,,,0,,,9999,9999,18,0,0,0,0,0,0,0,0,0,0,0
385,1,7,true,天公将军,•仅对主将有效（本条以下）•对智谋较低的部队“攻心”必成功•被“攻心”时无效•每1000名声，部队攻击力加0.5%•每1000名声，部队防御力加0.5%•仅对君主有效（本条以下）•增加兵役人口比例上限10%•计略成功时能夺取敌方50士兵•魅力增加10•可施行“雷龙”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 580 590 630 640 280 6461 6905 6049 8549 ,900 901 902,,,0,,,9999,9999,5,0,0,0,0,0,0,0,0,0,0,0
386,1,6,true,毒士,•计略成功率增加15%•计略成功致敌混乱几率增加40%•围攻致乱率增加20%•混乱、伪报免疫•计略成功时敌方士兵减少50•仅对主将有效（本条以下）•可施行“完杀”战法,•无法习得•无法出生自带•无法出现于生成武将中,502 563 713 601 6925 281 8567 ,900 901 902,,,0,,,9999,9999,6,0,0,0,0,0,0,0,0,0,0,0
387,1,5,true,勇悍猛迅,•仅对主将有效（本条以下）•单挑胜利几率提高15%•战法的战意消耗减少5•暴击几率增加15%•被暴击几率减少10%•避免被围攻几率增加30%•可施行“先登”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 902 604 402 406 702 8553 ,900 901 902,,,0,,,9999,9999,7,0,0,0,0,0,0,0,0,0,0,0
900,2,5,true,五子良将,•仅对主将有效（本条以下）•有15%几率抵抗弓箭攻击•视野范围内友军防御力增加5%•战斗获得技巧点数为基本值的二倍•所在部队口粮天数增加1天•步戟有效（本条以下）•骑兵有效（本条以下）•可施行“锐进”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 7247 690 7040 615 290 292 8551 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
901,102,1,false,建安七子,•商业能力加成30%•农业能力增加100,•无法习得•无法出生自带•无法出现于生成武将中,7299 0 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
902,2,4,true,八虎骑,•仅对主将有效（本条以下）•攻击时有7%几率造成双倍伤害•混乱时防御力不下降•部队守城时防御力1.7•骑兵有效（本条以下）•可施行“驰突”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 7237 609 7181 292 8561 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
903,2,5,true,五虎将,•仅对主将有效（本条以下）•攻击时有7%几率造成三倍伤害•视野范围内友军防御力增加5%•被攻击时有15%几率伤害减半•所在部队口粮天数增加1天•步戟有效（本条以下）•骑兵有效（本条以下）•可施行“破军”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 7238 690 7242 615 290 292 8546 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
904,2,4,true,十二虎臣,•仅对主将有效（本条以下）•攻击时有5%几率造成三倍伤害•被攻击时有10%几率伤害减半•混乱时防御力不下降•水军有效（本条以下）•可施行“水龙”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 7236 5060 609 293 8544 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
905,2,5,true,河北四庭柱,•仅对主将有效（本条以下）•有10%几率抵抗弓箭攻击•所在部队在战斗中的缺粮状态每天士气下降两成•混乱时防御力不下降•步戟有效（本条以下）•骑兵有效（本条以下）•可施行“勇武”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 5090 7184 609 290 292 8558 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
906,102,2,false,曹丕四友,•农业能力加成30%•耐久能力增加100•内政获得技巧点数为基本值的1.5倍,•无法习得•无法出生自带•无法出现于生成武将中,7298 5 7034 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
907,2,3,true,八健将,•仅对主将有效（本条以下）•攻击时有5%几率造成双倍伤害•攻击有5%几率造成敌军混乱•混乱时防御力不下降,•无法习得•无法出生自带•无法出现于生成武将中,281 7235 5100 609 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
908,2,4,true,汉末三将,•仅对主将有效（本条以下）•攻击时有7%几率造成三倍伤害•视野范围内友军防御力增加5%•训练能力加成50%•所在部队口粮天数增加1天,•无法习得•无法出生自带•无法出现于生成武将中,281 7238 690 90 615 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
909,2,3,true,旗本八将,•仅对主将有效（本条以下）•有10%几率抵抗弓箭攻击•训练能力加成30%•混乱时防御力不下降,•无法习得•无法出生自带•无法出现于生成武将中,281 5090 7072 609 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
910,102,3,false,蜀汉四英,•技术能力加成50%•技术技巧点数为基本值的2倍•耐久能力加成50%•策略获得技巧点数为基本值的二倍,•无法习得•无法出生自带•无法出现于生成武将中,12 7060 15 7039 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
911,2,5,true,东吴四都督,•仅对主将有效（本条以下）•有15%几率抵抗弓箭攻击•视野范围内友军防御力增加5%•部队守城时防御力1.7•所在部队口粮天数增加1天•可施行“方阵”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 7247 690 7181 615 8557 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
912,102,1,false,台中三狗,•农业能力加成30%•统治能力增加100,•无法习得•无法出生自带•无法出现于生成武将中,7298 3 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
913,102,1,false,诸葛四友,•技术能力加成30%•耐久能力加成30%,•无法习得•无法出生自带•无法出现于生成武将中,7300 7303 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
914,2,4,true,八健将,•仅对主将有效（本条以下）•有10%几率抵抗弓箭攻击•补充能力加成30%•可施行“连击”战法,•无法习得•无法出生自带•无法出现于生成武将中,281 5090 7073 30005 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
915,102,1,false,司马八达,•农业能力加成30%•民心能力加成30%,•无法习得•无法出生自带•无法出现于生成武将中,7298 7302 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
916,102,1,false,马氏五常,•统治能力加成30%•耐久能力增加100,•无法习得•无法出生自带•无法出现于生成武将中,7301 5 ,900 901 902 ,,,0,,,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
1171,10,1,false,关中侯,•统率增加1•武力增加1•智力增加1•政治增加1•魅力增加1,•击破敌军次数达到10次•名声达到10000•无法出生自带•无法出现于生成武将中,6000 6010 6020 6030 6040 ,550 309 901 902 ,,,10,不才必效死命！,%0将军战功卓著，劳苦功高，今封为“关中侯”。,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
1172,10,2,false,名号侯,•统率增加2•武力增加2•智力增加2•政治增加2•魅力增加2,•击破敌军次数达到20次•名声达到20000•拥有“关中侯”称号•无法出生自带•无法出现于生成武将中,6001 6011 6021 6031 6041 ,551 311 24153 901 902 ,,,10,不才必效死命！,%0将军战功卓著，劳苦功高，今封为“名号侯”。,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0
